SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
53549,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,W,600,28,South Lake Union,North,,Paid Parking,122.34111554,47.62820088
54741,BROADWAY E BETWEEN E ROY W ST AND E ALOHA ST,W,120,6,Capitol Hill,North,,Paid Parking,122.32141642,47.62597214
8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,240,5,Denny Triangle,North,,Paid Parking,122.34078339,47.61830749
76714,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,S,600,8,South Lake Union,North,,Paid Parking,122.34286858,47.62710533
24410,11TH AVE BETWEEN E PINE ST AND E OLIVE ST,E,240,5,Capitol Hill,South,,Paid Parking,122.31805976,47.61586246
68922,1ST AVE BETWEEN CEDAR ST AND CLAY ST,NE,240,5,Belltown,North,,Paid Parking,122.35102833,47.61615106
10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,120,2,Fremont,,,Paid Parking,122.35140629,47.65108031
36113,WESTERN AVE BETWEEN WALL ST AND VINE ST,SW,240,7,Belltown,North,,Paid Parking,122.35013221,47.61425874
1577,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,W,120,8,12th Avenue,,,Paid Parking,122.31688507,47.6098122
11881,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,600,10,South Lake Union,South,,Paid Parking,122.33309008,47.61911051
13210,UNIVERSITY WAY NE BETWEEN NE 40TH ST AND NE CAMPUS EB PY,E,120,5,University District,Core,,Paid Parking,122.31318754,47.65565937
69133,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,W,240,2,Uptown,Edge,,Paid Parking,122.35812857,47.61944097
46245,1ST AVE BETWEEN UNION ST AND PIKE ST,SW,120,8,Commercial Core,Retail,,Paid Parking,122.33963732,47.60827428
130799,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,600,6,South Lake Union,South,,Paid Parking,122.33777132,47.6247452
19485,NW MARKET ST BETWEEN BARNES AVE NW AND TALLMAN AVE NW,N,240,10,Ballard,Edge,,Paid Parking,122.38095916,47.66875638
79558,MADISON ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,120,7,Commercial Core,Waterfront,,Paid Parking,122.33770957,47.60401219
9510,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,120,15,University District,Core,,Paid Parking,122.31415682,47.662172
36142,WESTLAKE AVE BETWEEN LENORA ST AND BLANCHARD ST,E,240,11,Denny Triangle,North,,Paid Parking,122.33804739,47.61715715
24045,1ST AVE BETWEEN WALL ST AND VINE ST,SW,240,5,Belltown,North,,Paid Parking,122.34930579,47.6149284
58618,VINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,240,7,Belltown,North,,Paid Parking,122.34914591,47.61556405
32265,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,W,120,4,Capitol Hill,North,,Paid Parking,122.32102062,47.62255637
68910,1ST AVE BETWEEN UNIVERSITY ST AND UNION ST,NE,120,3,Commercial Core,Retail,,Paid Parking,122.33855515,47.6073621
58622,VINE ST BETWEEN 2ND AVE AND 3RD AVE,SE,240,3,Belltown,North,,Paid Parking,122.348299,47.61620702
31890,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,SE,240,8,Belltown,North,,Paid Parking,122.34729378,47.61444164
34310,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,SE,120,17,First Hill,,,Paid Parking,122.32223248,47.60952224
59945,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,N,120,3,Capitol Hill,South,,Paid Parking,122.32158697,47.61997118
11018,HUBBELL PL BETWEEN UNIVERSITY ST AND 9TH AVE,E,120,13,First Hill,,,Carpool Parking,122.33064935,47.61057752
59013,WOODLAWN AVE NE BETWEEN NE 72ND ST AND NE 73RD ST,SW,120,6,Green Lake,,,Paid Parking,122.32498613,47.6808223
7246,5TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,9,Commercial Core,Financial,,Paid Parking,122.3307428,47.60551815
76358,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,E,120,6,Chinatown/ID,Edge,,Paid Parking,122.32233189,47.59708374
59962,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,S,120,7,Pike-Pine,,,Paid Parking,122.3187867,47.61401857
75866,6TH AVE S BETWEEN S KING ST AND S WELLER ST,E,120,7,Chinatown/ID,Core,,Paid Parking,122.32628038,47.59793434
31894,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,SE,240,2,Belltown,North,,Paid Parking,122.34555473,47.61578617
39334,NE 41ST ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,S,120,7,University District,Core,,Paid Parking,122.31499025,47.65679087
36109,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,SW,240,10,Belltown,North,,Paid Parking,122.34920683,47.61369313
69305,11TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,240,17,University District,Edge,,Paid Parking,122.31659916,47.66220585
32126,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,600,12,South Lake Union,South,,Paid Parking,122.33572918,47.62261492
35022,RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,E,120,6,Columbia City,,,Paid Parking,122.28512286,47.55826939
35841,UNIVERSITY WAY NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,W,30,6,University District,Core,,Paid Parking,122.31334036,47.6564863
65802,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,120,10,Pioneer Square,Edge,,Paid Parking,122.33488656,47.59998227
17617,NE 71ST ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,N,120,5,Green Lake,,,Paid Parking,122.32369617,47.68003775
120105,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,NW,600,25,South Lake Union,North,,Paid Parking,122.32878566,47.629648
70738,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,8,Commercial Core,Retail,,Paid Parking,122.33665653,47.60697468
76413,9TH AVE BETWEEN MADISON ST AND SPRING ST,SW,120,7,First Hill,,,Paid Parking,122.32780118,47.60875479
58621,VINE ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,8,Belltown,North,,Paid Parking,122.3484543,47.61629517
51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,240,5,Uptown Triangle,,,Paid Parking,122.34903955,47.61906396
79674,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,120,4,Chinatown/ID,Edge,,Paid Parking,122.32498811,47.59874797
32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,120,11,South Lake Union,North,,Paid Parking,122.34217596,47.63181807
80658,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST,NE,240,15,Ballard,Edge,,Paid Parking,122.38264096,47.66839189
75777,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,120,6,Commercial Core,Retail,,Paid Parking,122.33240121,47.60876277
58614,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,6,Belltown,North,,Paid Parking,122.35000368,47.61488386
7261,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,120,10,Belltown,South,,Paid Parking,122.34119978,47.61481567
79677,MAYNARD AVE S BETWEEN S KING ST AND S WELLER ST,W,120,5,Chinatown/ID,Core,,Paid Parking,122.32516176,47.5979094
37186,E PINE ST BETWEEN BROADWAY AND NAGLE PL,S,120,6,Pike-Pine,,,Paid Parking,122.32035615,47.61518362
82489,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,N,120,6,Pike-Pine,,,Paid Parking,122.32737297,47.61416
58813,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,SW,240,6,Belltown,North,,Paid Parking,122.35292896,47.6159119
56074,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,120,6,South Lake Union,South,,Paid Parking,122.33912682,47.6219615
59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,120,4,Pike-Pine,,,Paid Parking,122.32647201,47.61529836
9469,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,W,120,10,Capitol Hill,South,,Paid Parking,122.32096913,47.61932425
76101,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,120,4,Chinatown/ID,Edge,,Paid Parking,122.32387007,47.59958791
8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,120,9,Denny Triangle,South,,Paid Parking,122.33904518,47.61470705
54754,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,E,240,6,Pike-Pine,,,Paid Parking,122.31980299,47.61188096
14697,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,120,7,Pike-Pine,,,Paid Parking,122.32277805,47.61531088
24830,14TH AVE BETWEEN E UNION ST AND E MADISON ST,E,120,6,Pike-Pine,,,Paid Parking,122.31412348,47.6133792
32030,BELL ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,5,Belltown,South,,Paid Parking,122.34339648,47.61568046
34506,MINOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,120,29,South Lake Union,South,,Restricted Parking Zone,122.33288439,47.62139794
37129,E PIKE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,120,4,Pike-Pine,,,Paid Parking,122.32646909,47.61415205
11718,MAYNARD AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,120,8,Chinatown/ID,Edge,,Paid Parking,122.32495245,47.59960682
39486,NE 47TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,S,120,6,University District,Core,,Paid Parking,122.3125302,47.6630548
69306,11TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,240,12,University District,Edge,,Paid Parking,122.31643419,47.66220335
8405,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,W,600,7,South Lake Union,North,,Paid Parking,122.34114567,47.6266943
77994,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,E,120,8,South Lake Union,North,,Paid Parking,122.34218322,47.63096125
37189,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,N,120,6,Pike-Pine,,,Restricted Parking Zone,122.3161558,47.61532903
34481,MINOR AVE BETWEEN SPRING ST AND SENECA ST,SW,120,6,First Hill,,,Restricted Parking Zone,122.32507405,47.61084359
79022,JOHN ST BETWEEN 6TH AVE N AND AURORA SB AVE N,S,600,6,Uptown Triangle,,,Paid Parking,122.34443042,47.61964557
43913,S WASHINGTON ST BETWEEN 6TH AVE S AND DEAD END 1,N,120,8,Chinatown/ID,Edge,,Paid Parking,122.32567765,47.60093543
31849,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,SW,120,23,Ballard,Core,,Paid Parking,122.38403049,47.66700483
54513,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,NW,120,8,Belltown,South,,Paid Parking,122.34568472,47.61233327
28954,4TH AVE BETWEEN BELL ST AND BATTERY ST,NE,240,8,Belltown,North,,Paid Parking,122.34448656,47.61581883
12286,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,240,15,Uptown,Edge,,Paid Parking,122.35663954,47.62267722
54409,BELL ST BETWEEN 8TH AVE AND DENNY WAY,NW,240,4,Denny Triangle,North,,Paid Parking,122.34027074,47.61830892
117932,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,W,120,4,University District,Core,,Paid Parking,122.31765239,47.653431
20846,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,S,120,3,Chinatown/ID,Core,,Paid Parking,122.32338342,47.5982855
35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,600,7,Uptown Triangle,,,Paid Parking,122.34644101,47.61914667
13058,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,600,24,Uptown Triangle,,,Paid Parking,122.34614946,47.62151046
77562,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,SE,120,11,First Hill,,,Paid Parking,122.32255557,47.60739467
86449,NW 56TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,N,240,12,Ballard,Edge,,Paid Parking,122.38614452,47.66951625
81453,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,W,240,5,Belltown,North,,Paid Parking,122.35423094,47.61831049
13798,YALE AVE N BETWEEN MERCER ST AND DEAD END 1,E,120,8,South Lake Union,South,,Restricted Parking Zone,122.3304927,47.62465974
9721,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,NW,240,6,Belltown,North,,Paid Parking,122.35121044,47.61674142
80842,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SE,120,9,First Hill,,,Paid Parking,122.32295033,47.61116914
32554,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE,SE,120,9,First Hill,,,Paid Parking,122.32659016,47.606704
27394,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,120,3,Pioneer Square,Edge,,Paid Parking,122.33016518,47.60128142
9674,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,240,9,Belltown,North,,Paid Parking,122.35180404,47.61477551
37438,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,S,120,3,Pike-Pine,,,Paid Parking,122.32025835,47.61288619
79653,MARION ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,7,Commercial Core,Financial,,Paid Parking,122.33061193,47.6061335
9473,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,W,120,5,Capitol Hill,North,,Paid Parking,122.32098799,47.62050882
79649,MARION ST BETWEEN 2ND AVE AND 3RD AVE,NW,120,6,Commercial Core,Financial,,Carpool Parking,122.33392185,47.60474615
36114,WESTERN AVE BETWEEN WALL ST AND VINE ST,NE,240,8,Belltown,North,,Paid Parking,122.35002003,47.61435994
11126,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,10,First Hill,,,Restricted Parking Zone,122.32240985,47.60548567
35890,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,S,600,16,South Lake Union,North,,Paid Parking,122.33166834,47.62591864
56982,MARION ST BETWEEN 8TH AVE AND 9TH AVE,SE,120,6,First Hill,,,Restricted Parking Zone,122.32723738,47.60743217
12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,240,2,Denny Triangle,North,,Paid Parking,122.33321852,47.61665383
46254,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,10,Belltown,South,,Paid Parking,122.34319932,47.61152842
94651,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,11,Commercial Core,Financial,,Paid Parking,122.33045145,47.6042352
77549,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,6,Commercial Core,Financial,,Paid Parking,122.33155793,47.60376907
49650,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,6,Belltown,South,,Paid Parking,122.3427506,47.61361687
60182,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,S,120,5,Capitol Hill,North,,Paid Parking,122.32156166,47.62102996
59953,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,N,120,7,Pike-Pine,,,Paid Parking,122.32495666,47.61415745
79358,LENORA ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,8,Belltown,South,,Paid Parking,122.34170472,47.61344824
76429,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,120,8,South Lake Union,South,,Paid Parking,122.33986286,47.62029504
24833,14TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,8,Pike-Pine,,,Paid Parking,122.31432653,47.61470687
59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,600,15,South Lake Union,South,,Paid Parking,122.33052061,47.62369625
53237,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,120,5,Chinatown/ID,Edge,,Paid Parking,122.32644733,47.59877208
46253,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,120,7,Belltown,South,,Paid Parking,122.3433515,47.61141083
76414,9TH AVE BETWEEN MADISON ST AND SPRING ST,NE,120,7,First Hill,,,Paid Parking,122.32761973,47.60882741
36014,WARREN AVE N BETWEEN MERCER ST AND ROY ST,E,240,2,Uptown,Edge,,Paid Parking,122.35401396,47.62499475
2922,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,E,120,18,Pioneer Square,Core,,Paid Parking,122.33143883,47.60044775
23873,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,120,7,Uptown,Core,,Paid Parking,122.35739479,47.62333949
60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,120,5,Pike-Pine,,,Paid Parking,122.31749986,47.61520438
49649,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,120,11,Belltown,South,,Paid Parking,122.34292292,47.61348569
80273,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,W,240,14,Uptown,Edge,,Paid Parking,122.35682373,47.62035603
35422,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,7,Commercial Core,Retail,,Paid Parking,122.33471437,47.60723119
51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,240,18,Uptown Triangle,,,Paid Parking,122.34879148,47.61914516
59049,YESLER WAY BETWEEN POST AVE AND 1ST AVE,N,120,5,Pioneer Square,Edge,,Paid Parking,122.33452285,47.6018078
12402,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,E,120,2,Columbia City,,,Paid Parking,122.28470967,47.55746407
31493,ALASKAN WAY BETWEEN LENORA ST AND BLANCHARD ST,SW,120,13,Belltown,South,,Paid Parking,122.34696795,47.61026981
60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,120,4,Pike-Pine,,,Paid Parking,122.31490467,47.61521706
36310,WOODLAWN AVE NE BETWEEN NE RAVENNA WB BV AND NE 71ST ST,E,120,5,Green Lake,,,Paid Parking,122.32455851,47.67943566
7262,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,7,Belltown,South,,Paid Parking,122.34104117,47.61494039
80745,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,NW,120,4,First Hill,,,Paid Parking,122.32480955,47.61151365
23874,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,120,9,Uptown,Core,,Paid Parking,122.35739975,47.62321888
35530,STEWART ST BETWEEN MINOR AVE AND YALE AVE,SE,240,8,Denny Triangle,North,,Paid Parking,122.33135135,47.61789756
24270,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,E,120,15,Uptown,Core,,Paid Parking,122.35793895,47.62391915
35850,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,E,120,21,University District,Core,,Paid Parking,122.3129946,47.66399698
62437,NE 64TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,N,240,4,Roosevelt,,,Paid Parking,122.31649633,47.67503976
58226,STEWART ST BETWEEN BOREN AVE AND MINOR AVE,SE,240,9,Denny Triangle,North,,Paid Parking,122.33220713,47.6172401
10877,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,SW,120,7,First Hill,,,Paid Parking,122.32181013,47.61228667
68917,1ST AVE BETWEEN VINE ST AND CEDAR ST,SW,240,9,Belltown,North,,Paid Parking,122.35024612,47.61547721
36125,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,SW,240,16,Belltown,North,,Paid Parking,122.35538416,47.61733474
57898,ROOSEVELT WAY NE BETWEEN NE 42ND N ST AND NE 43RD S ST,E,240,9,University District,Edge,,Paid Parking,122.31768524,47.65889386
11398,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,8,Belltown,South,,Paid Parking,122.3434196,47.61213067
87257,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,N,120,8,Ballard,Core,,Paid Parking,122.38387385,47.66875978
68914,1ST AVE BETWEEN PINE ST AND STEWART ST,NE,120,4,Commercial Core,Retail,,Paid Parking,122.34104628,47.61008545
48213,20TH AVE NW BETWEEN RUSSELL AVE NW AND NW MARKET ST,W,240,5,Ballard,Edge,,Paid Parking,122.38223594,47.66837114
36309,WOODLAWN AVE NE BETWEEN NE RAVENNA WB BV AND NE 71ST ST,W,120,2,Green Lake,,,Paid Parking,122.32470812,47.67943865
69489,12TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,120,17,University District,Core,,Paid Parking,122.31535216,47.66401355
80537,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,N,240,6,Uptown,Edge,,Paid Parking,122.35475321,47.62333764
71574,24TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,E,240,8,Ballard,Edge,,Paid Parking,122.38746554,47.66983204
76621,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,SW,120,10,Belltown,South,,Paid Parking,122.34572989,47.6095449
81210,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST,E,120,9,University District,Core,,Paid Parking,122.3130565,47.66049967
59058,YESLER WAY BETWEEN JAMES ST AND OCCIDENTAL AVE S,S,120,5,Pioneer Square,Core,,Paid Parking,122.33344092,47.60165556
33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,120,4,Fremont,,,Paid Parking,122.34979279,47.65090542
69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,120,10,Pike-Pine,,,Paid Parking,122.31671684,47.61351144
81198,UNION ST BETWEEN BOREN AVE AND MINOR AVE,SE,120,7,First Hill,,,Restricted Parking Zone,122.327372,47.61268211
54009,ALASKAN WAY BETWEEN XW BELL ST AND WALL ST,SW,240,15,Belltown,North,,Paid Parking,122.35002691,47.61208131
33994,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,SE,240,10,Denny Triangle,North,,Carpool Parking,122.3356497,47.61810045
77349,BROAD ST BETWEEN 1ST AVE AND 2ND AVE,NW,240,7,Belltown,North,,Paid Parking,122.35215542,47.61731051
36110,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,NE,240,8,Belltown,North,,Paid Parking,122.34907831,47.61380287
35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,120,6,Denny Triangle,South,,Paid Parking,122.33666037,47.61400074
10277,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,W,120,8,Fremont,,,Paid Parking,122.35138201,47.65029348
35505,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,NW,120,8,First Hill,,,Paid Parking,122.32193846,47.61172442
51489,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,120,9,Belltown,South,,Paid Parking,122.34333423,47.61489405
59954,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,S,120,5,Pike-Pine,,,Paid Parking,122.32499531,47.6140229
52525,5TH AVE BETWEEN BELL ST AND BATTERY ST,SW,240,11,Belltown,North,,Paid Parking,122.34376631,47.61635232
41030,NW 57TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,S,240,18,Ballard,Edge,,Paid Parking,122.3861429,47.67010838
79030,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,120,9,South Lake Union,South,,Restricted Parking Zone,122.33361665,47.61959484
31494,ALASKAN WAY BETWEEN LENORA ST AND BLANCHARD ST,NE,120,8,Belltown,South,,Paid Parking,122.34680045,47.6104002
12950,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,NE,120,9,First Hill,,,Paid Parking,122.3231841,47.61067784
9762,COLUMBIA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,120,4,Pioneer Square,Edge,,Paid Parking,122.33635854,47.60260831
9278,BELL ST BETWEEN WESTERN AVE AND 1ST AVE,SE,120,5,Belltown,South,,Paid Parking,122.34684189,47.61302495
35942,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,240,5,Belltown,North,,Paid Parking,122.34995178,47.61367661
8402,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,600,11,South Lake Union,South,,Paid Parking,122.34093993,47.62390853
12546,REPUBLICAN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,S,120,9,South Lake Union,South,,Paid Parking,122.33511002,47.62313865
51485,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,120,8,Belltown,South,,Paid Parking,122.33945509,47.61261182
8541,8TH AVE S BETWEEN S KING ST AND S WELLER ST,W,120,3,Chinatown/ID,Edge,,Paid Parking,122.32254732,47.59792287
77222,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,4,Belltown,South,,Paid Parking,122.34210409,47.61491872
35829,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,NW,120,5,First Hill,,,Paid Parking,122.3265659,47.61178165
81250,VALLEY ST BETWEEN YALE AVE N AND DEAD END,S,120,4,South Lake Union,North,,Paid Parking,122.33055829,47.62593497
58814,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,NE,240,4,Belltown,North,,Paid Parking,122.35280637,47.61600694
7250,5TH AVE BETWEEN MARION ST AND MADISON ST,NE,120,8,Commercial Core,Financial,,Paid Parking,122.33137792,47.60621283
79890,MINOR AVE BETWEEN OLIVE WAY AND HOWELL ST,NE,240,6,Denny Triangle,North,,Paid Parking,122.33001488,47.61645359
82490,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,120,7,Pike-Pine,,,Paid Parking,122.32729389,47.61402244
43121,S LANE ST BETWEEN MAYNARD AVE S AND 7TH AVE S,N,120,9,Chinatown/ID,Edge,,Paid Parking,122.32438225,47.5967445
76186,8TH AVE BETWEEN SPRING ST AND SENECA ST,NE,120,4,First Hill,,,Paid Parking,122.32941216,47.6090517
58414,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,120,3,First Hill,,,Paid Parking,122.32583857,47.60855364
76194,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,NE,120,5,Denny Triangle,South,,Paid Parking,122.33717081,47.61614593
54669,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,NW,240,5,Belltown,North,,Paid Parking,122.35303647,47.61664133
36137,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,W,120,7,Denny Triangle,South,,Paid Parking,122.3381161,47.61585754
54449,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,W,120,8,Pike-Pine,,,Restricted Parking Zone,122.32457474,47.61465635
80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,240,9,Uptown,Edge,,Paid Parking,122.35681515,47.62150584
58337,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST,W,120,8,Pike-Pine,,,Paid Parking,122.32557881,47.61352508
85149,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,N,240,6,Roosevelt,,,Paid Parking,122.31805065,47.67505126
57861,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,N,120,9,Uptown,Core,,Paid Parking,122.35603229,47.62334257
24266,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,E,240,11,Uptown,Edge,,Paid Parking,122.3579594,47.6203598
35845,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,W,120,17,University District,Core,,Paid Parking,122.31320115,47.66216612
36101,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,120,7,Commercial Core,Waterfront,,Paid Parking,122.33908111,47.60597802
13093,TERRY AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,120,10,First Hill,,,Paid Parking,122.32872707,47.61148793
