SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
35681,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,SW,240,14,Ballard,Edge,,Paid Parking,122.38092352,47.667907
68922,1ST AVE BETWEEN CEDAR ST AND CLAY ST,NE,240,5,Belltown,North,,Paid Parking,122.35102833,47.61615106
9477,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,W,120,8,Capitol Hill,North,,Paid Parking,122.3210662,47.62467789
9678,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,SE,240,5,Belltown,North,,Paid Parking,122.3500868,47.61608617
69133,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,W,240,2,Uptown,Edge,,Paid Parking,122.35812857,47.61944097
59046,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,E,600,6,South Lake Union,North,,Paid Parking,122.330763,47.62641959
69442,12TH AVE BETWEEN E SPRING ST AND E MADISON ST,E,120,4,12th Avenue,,,Paid Parking,122.31666702,47.61222319
11673,MARION ST BETWEEN BOREN AVE AND MINOR AVE,NW,120,4,First Hill,,,Paid Parking,122.32393114,47.60890535
57861,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,N,120,8,Uptown,Core,,Paid Parking,122.35603229,47.62334257
76989,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,NW,240,4,Belltown,North,,Paid Parking,122.34404293,47.61719267
11665,MARION ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,9,Commercial Core,Financial,,Paid Parking,122.33170659,47.60567221
10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,120,6,Fremont,,,Paid Parking,122.35120378,47.65098372
9509,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,120,14,University District,Core,,Paid Parking,122.31432926,47.66217406
76717,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,600,4,South Lake Union,North,,Paid Parking,122.34165854,47.62720457
70738,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,8,Commercial Core,Retail,,Paid Parking,122.33665653,47.60697468
36098,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,NE,120,5,Commercial Core,Waterfront,,Paid Parking,122.33759003,47.60464003
54766,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,E,120,16,University District,Core,,Paid Parking,122.31429199,47.65756816
84654,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,120,4,University District,Core,,Paid Parking,122.31386787,47.65679238
39485,NE 47TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,120,2,University District,Core,,Paid Parking,122.31252473,47.66314523
82674,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,S,120,4,Pike-Pine,,,Paid Parking,122.31900542,47.61212158
75781,6TH AVE BETWEEN UNION ST AND PIKE ST,SW,120,9,Commercial Core,Retail,,Paid Parking,122.33409932,47.61061354
12682,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,600,14,South Lake Union,North,,Paid Parking,122.33344568,47.62507204
87282,NW VERNON PL BETWEEN LEARY AVE NW AND BALLARD AVE NW,SE,240,6,Ballard,Edge,,Paid Parking,122.38276599,47.66656144
80278,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,E,240,12,Uptown,Edge,,Paid Parking,122.35665297,47.62150252
25714,2ND AVE BETWEEN BELL ST AND BATTERY ST,NE,240,11,Belltown,North,,Paid Parking,122.34618661,47.61445148
8858,ALASKAN E RDWY WAY BETWEEN SPRING ST AND SENECA ST,NE,240,12,Commercial Core,Waterfront,,Paid Parking,122.33902921,47.60503183
10222,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,NE,240,7,Belltown,North,,Paid Parking,122.35367301,47.61534671
46917,13TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,120,4,Pike-Pine,,,Paid Parking,122.31562933,47.61373142
77569,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,240,9,Belltown,North,,Paid Parking,122.35290183,47.61542497
71574,24TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,E,240,8,Ballard,Edge,,Paid Parking,122.38746554,47.66983204
80842,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SE,120,9,First Hill,,,Paid Parking,122.32295033,47.61116914
11130,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,S,240,10,Uptown,Edge,,Paid Parking,122.35348672,47.61968988
31490,ALASKAN WAY BETWEEN PINE ST AND VIRGINIA ST,NE,120,11,Belltown,South,,Paid Parking,122.34436292,47.60896401
57349,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,120,9,Pioneer Square,Core,,Paid Parking,122.33296847,47.60129311
1277,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,W,240,9,Uptown,Edge,,Paid Parking,122.35811282,47.62153011
85381,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,N,120,8,Green Lake,,,Paid Parking,122.32527084,47.68045657
6197,4TH AVE BETWEEN VINE ST AND CEDAR ST,SW,240,8,Belltown,North,,Paid Parking,122.3476597,47.61746189
120403,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,S,120,3,Chinatown/ID,Core,,Paid Parking,122.32415754,47.59829003
58514,UNIVERSITY WAY NE BETWEEN NE 41ST ST AND NE 42ND ST,E,120,9,University District,Core,,Paid Parking,122.31314236,47.65753657
58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,600,18,Uptown Triangle,,,Paid Parking,122.34644322,47.62031513
57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,120,8,South Lake Union,South,,Restricted Parking Zone,122.32979127,47.62308945
54606,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,NE,120,5,First Hill,,,Paid Parking,122.3214265,47.61039901
24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,240,7,University District,Edge,,Paid Parking,122.31667536,47.66055285
54985,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,NW,240,9,Belltown,North,,Paid Parking,122.34947863,47.61806027
7262,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,7,Belltown,South,,Paid Parking,122.34104117,47.61494039
80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,120,8,Pike-Pine,,,Paid Parking,122.32561509,47.61467907
8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,120,8,Denny Triangle,South,,Paid Parking,122.33478081,47.61448278
57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,600,8,South Lake Union,South,,Paid Parking,122.33162048,47.62367967
77573,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,NW,240,7,Belltown,North,,Paid Parking,122.35206772,47.61606995
30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,240,4,Denny Triangle,North,,Paid Parking,122.34296812,47.61832103
81685,YALE AVE BETWEEN HOWELL ST AND STEWART ST,SW,240,5,Denny Triangle,North,,Paid Parking,122.33040332,47.61784105
13046,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,NE,240,6,Ballard,Edge,,Paid Parking,122.37957491,47.66693106
60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,120,5,Pike-Pine,,,Paid Parking,122.31749986,47.61520438
39333,NE 41ST ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,N,120,8,University District,Core,,Paid Parking,122.31498874,47.65692384
81293,VINE ST BETWEEN 4TH AVE AND 5TH AVE,NW,240,6,Belltown,North,,Paid Parking,122.34676164,47.61763406
37137,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,N,120,7,Pike-Pine,,,Paid Parking,122.32006021,47.61415756
30698,6TH AVE BETWEEN PIKE ST AND PINE ST,NE,120,9,Commercial Core,Retail,,Paid Parking,122.33483301,47.61166068
77222,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,4,Belltown,South,,Paid Parking,122.34210409,47.61491872
31850,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,NE,120,19,Ballard,Core,,Paid Parking,122.3838976,47.66711216
13509,WESTERN AVE BETWEEN MARION ST AND MADISON ST,SW,120,5,Commercial Core,Waterfront,,Paid Parking,122.33712127,47.60385671
10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,120,9,Fremont,,,Paid Parking,122.35121175,47.65026643
79765,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,N,120,3,Uptown,Core,,Paid Parking,122.35604183,47.62465595
81290,VINE ST BETWEEN 3RD AVE AND 4TH AVE,SE,240,11,Belltown,North,,Paid Parking,122.34744013,47.616859
53241,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,W,120,4,Chinatown/ID,Core,,Paid Parking,122.32645397,47.59707811
24413,11TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,W,240,31,Capitol Hill,South,,Paid Parking,122.31829651,47.61696889
35022,RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,E,120,6,Columbia City,,,Paid Parking,122.28512286,47.55826939
8406,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,600,10,South Lake Union,North,,Paid Parking,122.34090264,47.62666319
76622,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,NE,120,7,Belltown,South,,Paid Parking,122.34549519,47.60963243
78042,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,SE,240,6,Belltown,North,,Paid Parking,122.35332597,47.61798174
58185,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,NW,120,10,First Hill,,,Paid Parking,122.32861357,47.60894226
77122,BELL ST BETWEEN 5TH AVE AND 6TH AVE,SE,120,9,Belltown,South,,Paid Parking,122.34254594,47.61635447
12541,REPUBLICAN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,120,5,South Lake Union,South,,Paid Parking,122.33778176,47.62326711
69098,1ST AVE S BETWEEN RAILROAD S WAY S AND S ROYAL BROUGHAM WAY,E,120,27,Pioneer Square,Edge,,Paid Parking,122.33404633,47.59407047
32429,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,NW,240,7,Belltown,North,,Paid Parking,122.34854447,47.61750448
13305,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,8,Belltown,South,,Paid Parking,122.33965105,47.6134703
45973,W MERCER ST BETWEEN 1ST AVE W AND 2ND AVE W,N,240,7,Uptown,Edge,,Paid Parking,122.3586498,47.62466659
53550,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,E,600,16,South Lake Union,North,,Paid Parking,122.34086055,47.62817888
47225,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,120,6,University District,Core,,Paid Parking,122.31206204,47.66050168
1030,1ST AVE BETWEEN CLAY ST AND BROAD ST,NE,240,8,Belltown,North,,Paid Parking,122.35196383,47.61671091
11770,MERCER ST BETWEEN WARREN AVE N AND 2ND AVE N,S,240,9,Uptown,Edge,,Paid Parking,122.35347203,47.62448372
58449,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,N,600,3,South Lake Union,South,,Paid Parking,122.33643178,47.62093462
46245,1ST AVE BETWEEN UNION ST AND PIKE ST,SW,120,8,Commercial Core,Retail,,Paid Parking,122.33963732,47.60827428
47962,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,7,Commercial Core,Financial,,Paid Parking,122.33403791,47.60412243
48214,20TH AVE NW BETWEEN RUSSELL AVE NW AND NW MARKET ST,E,240,7,Ballard,Edge,,Paid Parking,122.38202505,47.66825896
81113,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,SW,240,2,Denny Triangle,North,,Paid Parking,122.33683011,47.61814223
56685,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,5,Belltown,South,,Paid Parking,122.34010944,47.61486473
87281,NW VERNON PL BETWEEN LEARY AVE NW AND BALLARD AVE NW,NW,240,8,Ballard,Edge,,Paid Parking,122.38286642,47.6666511
2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,240,5,Belltown,North,,Paid Parking,122.35215625,47.61798731
134961,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,W,120,8,South Lake Union,North,,Paid Parking,122.34243224,47.62757257
32914,DEXTER AVE N BETWEEN LEE ST AND GALER ST,E,120,11,South Lake Union,North,,Paid Parking,122.34217596,47.63181807
79657,MARION ST BETWEEN 7TH AVE AND 8TH AVE,NW,120,4,First Hill,,,Paid Parking,122.32842887,47.60705621
65814,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,S,120,5,Chinatown/ID,Edge,,Paid Parking,122.32697606,47.59996448
1577,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,W,120,8,12th Avenue,,,Paid Parking,122.31688507,47.6098122
79022,JOHN ST BETWEEN 6TH AVE N AND 7TH SB AVE N,S,600,6,Uptown Triangle,,,Paid Parking,122.34443042,47.61964557
77986,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,E,120,11,South Lake Union,North,,Paid Parking,122.3422055,47.62844527
35830,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,SE,120,5,First Hill,,,Restricted Parking Zone,122.3264665,47.61167817
9114,BALLARD AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,NE,240,4,Ballard,Edge,,Paid Parking,122.3818266,47.66535912
1601,12TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,120,12,University District,Core,,Paid Parking,122.31554617,47.66058075
56902,MADISON ST BETWEEN WESTERN AVE AND POST AVE,SE,120,6,Commercial Core,Waterfront,,Paid Parking,122.3370069,47.60430723
55473,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,N,120,9,Belltown,South,,Paid Parking,122.34590525,47.61153645
9149,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,NW,240,8,Belltown,North,,Paid Parking,122.34489933,47.61652205
9510,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,120,15,University District,Core,,Paid Parking,122.31415682,47.662172
23782,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,120,3,Uptown,Core,,Paid Parking,122.35734892,47.62450573
13190,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,3,Commercial Core,Retail,,Paid Parking,122.33422012,47.60838893
9358,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,9,Belltown,South,,Paid Parking,122.34294906,47.61425294
76625,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,SW,240,6,Belltown,North,,Paid Parking,122.35312622,47.61376528
10277,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,W,120,8,Fremont,,,Paid Parking,122.35138201,47.65029348
68829,W THOMAS ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,240,6,Uptown,Edge,,Paid Parking,122.3573892,47.62097928
47213,15TH AVE NE BETWEEN NE BOAT W ST AND NE PACIFIC ST,NW,120,9,University District,Core,,Paid Parking,122.31333738,47.65233251
55453,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,NW,600,20,South Lake Union,North,,Paid Parking,122.32681868,47.63134595
58493,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,6,Commercial Core,Retail,,Paid Parking,122.33768158,47.60710524
12402,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,E,120,2,Columbia City,,,Paid Parking,122.28470967,47.55746407
58382,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,E,600,26,Uptown Triangle,,,Paid Parking,122.34613913,47.6203126
56682,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,SE,120,10,Belltown,South,,Paid Parking,122.34427892,47.61146223
84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,120,5,University District,Core,,Paid Parking,122.31367278,47.66303817
69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,240,6,Uptown,Edge,,Paid Parking,122.35798291,47.61940488
32266,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,E,120,8,Capitol Hill,North,,Paid Parking,122.32080973,47.62255516
58501,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,3,Commercial Core,Retail,,Paid Parking,122.33327978,47.60897622
43941,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,N,120,4,Chinatown/ID,Edge,,Paid Parking,122.32699474,47.59758444
57198,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,600,10,South Lake Union,South,,Paid Parking,122.33290607,47.6237063
56977,MARION ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,8,Commercial Core,Financial,,Paid Parking,122.33283389,47.6052007
8542,8TH AVE S BETWEEN S KING ST AND S WELLER ST,E,120,5,Chinatown/ID,Edge,,Paid Parking,122.32235274,47.59792935
43197,S MAIN ST BETWEEN 4TH AVE S AND 5TH AVE S,N,120,3,Chinatown/ID,Edge,,Paid Parking,122.32828771,47.60010355
9478,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,E,120,5,Capitol Hill,North,,Paid Parking,122.32083146,47.62464606
69282,11TH AVE BETWEEN E UNION ST AND E PIKE ST,E,120,3,Pike-Pine,,,Paid Parking,122.31800603,47.6135165
65805,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,N,120,4,Pioneer Square,Core,,Paid Parking,122.33287494,47.60011123
1018,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,120,12,Belltown,South,,Paid Parking,122.34188878,47.61073498
58402,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,NE,120,8,First Hill,,,Restricted Parking Zone,122.32261022,47.60497317
19482,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW,S,240,10,Ballard,Edge,,Paid Parking,122.37758407,47.66858971
77546,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,3,Pioneer Square,Core,,Paid Parking,122.33256944,47.60320717
32290,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,120,11,University District,Core,,Paid Parking,122.31413072,47.6640034
32173,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,W,120,9,Pike-Pine,,,Restricted Parking Zone,122.32346094,47.61352495
2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,240,10,Belltown,North,,Paid Parking,122.35232441,47.61785729
68917,1ST AVE BETWEEN VINE ST AND CEDAR ST,SW,240,9,Belltown,North,,Paid Parking,122.35024612,47.61547721
35333,ROY ST BETWEEN 2ND AVE N AND 3RD AVE N,N,240,2,Uptown,Edge,,Paid Parking,122.35214623,47.62550049
35717,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,SW,120,7,First Hill,,,Restricted Parking Zone,122.32207604,47.60422151
59954,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,S,120,3,Pike-Pine,,,Paid Parking,122.32499531,47.6140229
79654,MARION ST BETWEEN 5TH AVE AND 6TH AVE,SE,120,9,Commercial Core,Financial,,Paid Parking,122.33051509,47.6060354
25717,2ND AVE BETWEEN VINE ST AND CEDAR ST,SW,240,7,Belltown,North,,Paid Parking,122.34936046,47.61613375
68550,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,240,5,Uptown,Edge,,Paid Parking,122.35741848,47.61971607
35745,THOMAS ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,120,1,South Lake Union,South,,Paid Parking,122.33776217,47.62093987
10053,DEXTER AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,120,2,South Lake Union,South,,Paid Parking,122.34252848,47.62265682
25702,2ND AVE BETWEEN UNION ST AND PIKE ST,NE,120,5,Commercial Core,Retail,,Paid Parking,122.33833227,47.60881681
62034,NE 43RD ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,S,120,4,University District,Core,,Paid Parking,122.31258143,47.65974146
60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,120,8,Pike-Pine,,,Paid Parking,122.32272028,47.61304716
69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,120,6,Pike-Pine,,,Paid Parking,122.31929557,47.61255196
51478,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,4,Commercial Core,Retail,,Paid Parking,122.33443468,47.60790749
8626,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,E,600,6,South Lake Union,North,,Paid Parking,122.33958113,47.62609289
12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,240,5,Denny Triangle,North,,Paid Parking,122.33321852,47.61665383
37134,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,S,120,8,Pike-Pine,,,Paid Parking,122.32276436,47.61399996
13346,WALL ST BETWEEN 1ST AVE AND 2ND AVE,SE,240,8,Belltown,North,,Paid Parking,122.34823653,47.6150029
53805,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,240,6,Denny Triangle,North,,Paid Parking,122.33644763,47.61672619
1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,240,10,Belltown,North,,Paid Parking,122.35327798,47.61726786
35733,TERRY AVE N BETWEEN DENNY WAY AND JOHN ST,W,120,9,South Lake Union,South,,Paid Parking,122.33727883,47.61911578
25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,240,8,University District,Edge,,Paid Parking,122.31206037,47.66219251
13213,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,W,120,12,University District,Core,,Paid Parking,122.31328189,47.65902464
37178,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,120,6,Pike-Pine,,,Paid Parking,122.3239332,47.61516782
134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,240,9,Capitol Hill,South,,Paid Parking,122.3201168,47.6169807
66617,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,N,120,4,Chinatown/ID,Core,,Paid Parking,122.32469977,47.59758631
76106,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,E,120,5,Chinatown/ID,Edge,,Paid Parking,122.32364257,47.59874578
39293,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,120,5,University District,Core,,Paid Parking,122.31272946,47.65540467
28949,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,120,10,Commercial Core,Retail,,Paid Parking,122.33544037,47.60867286
80177,PIKE ST BETWEEN ELLIOTT AVE AND ELLIOTT ER AVE,NW,240,8,Commercial Core,Waterfront,,Paid Parking,122.34217738,47.60818179
13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,120,7,Denny Triangle,South,,Paid Parking,122.33753687,47.61439763
76054,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,240,10,Denny Triangle,North,,Paid Parking,122.33933279,47.6162881
81133,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,120,6,South Lake Union,South,,Paid Parking,122.33104579,47.62088727
14698,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,S,120,4,Pike-Pine,,,Paid Parking,122.32277932,47.61516284
1281,1ST AVE W BETWEEN W MERCER ST AND W ROY ST,W,240,5,Uptown,Edge,,Paid Parking,122.35809341,47.62515306
32489,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,14,Belltown,North,,Paid Parking,122.35035405,47.61740397
59041,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,600,15,South Lake Union,South,,Paid Parking,122.33052061,47.62369625
12769,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,NW,120,9,First Hill,,,Restricted Parking Zone,122.32371785,47.61199602
57898,ROOSEVELT WAY NE BETWEEN NE 42ND N ST AND NE 43RD S ST,E,240,10,University District,Edge,,Paid Parking,122.31768524,47.65889386
65813,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,N,120,6,Chinatown/ID,Edge,,Paid Parking,122.32697154,47.60010703
79021,JOHN ST BETWEEN 6TH AVE N AND 7TH SB AVE N,N,600,3,Uptown Triangle,,,Paid Parking,122.34440288,47.61980996
9474,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,E,120,10,Capitol Hill,North,,Paid Parking,122.32077305,47.62050766
7997,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,120,5,Denny Triangle,South,,Paid Parking,122.33798426,47.61409047
58617,VINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,240,7,Belltown,North,,Paid Parking,122.3492925,47.61565061
81114,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,NE,240,4,Denny Triangle,North,,Paid Parking,122.33663822,47.61816803
77349,BROAD ST BETWEEN 1ST AVE AND 2ND AVE,NW,240,7,Belltown,North,,Paid Parking,122.35215542,47.61731051
76198,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,3,South Lake Union,South,,Paid Parking,122.34098397,47.62032487
53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,600,7,Uptown Triangle,,,Paid Parking,122.34486439,47.61916578
25709,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,SW,120,3,Belltown,South,,Paid Parking,122.34502716,47.61356031
57201,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,W,600,12,South Lake Union,North,,Paid Parking,122.33266709,47.62552645
58494,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,4,Commercial Core,Retail,,Paid Parking,122.33761427,47.6070238
25706,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,120,10,Belltown,South,,Paid Parking,122.34102039,47.61140567
9473,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,W,120,5,Capitol Hill,North,,Paid Parking,122.32098799,47.62050882
17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,240,3,University District,Edge,,Paid Parking,122.31579926,47.66304567
58177,SPRING ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,4,Commercial Core,Financial,,Paid Parking,122.33417737,47.60662779
35201,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,120,7,South Lake Union,South,,Paid Parking,122.33109516,47.62318987
59049,YESLER WAY BETWEEN POST AVE AND 1ST AVE,N,120,5,Pioneer Square,Edge,,Paid Parking,122.33452285,47.6018078
123744,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,N,120,4,Chinatown/ID,Core,,Paid Parking,122.32415721,47.59841065
59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,120,10,Pike-Pine,,,Paid Parking,122.31615961,47.61403722
79653,MARION ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,7,Commercial Core,Financial,,Paid Parking,122.33061193,47.6061335
58641,VIRGINIA ST BETWEEN 9TH AVE AND TERRY AVE,NW,240,4,Denny Triangle,North,,Paid Parking,122.335373,47.61676587
24833,14TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,8,Pike-Pine,,,Paid Parking,122.31432653,47.61470687
9393,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,W,120,3,South Lake Union,South,,Paid Parking,122.33595379,47.62142469
78073,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,W,120,9,South Lake Union,South,,Restricted Parking Zone,122.32928164,47.62369838
